date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-04-02","ITA","Marche","Ascoli Piceno",42.85322,13.57691,227,227,207179,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Marche","Ascoli Piceno",0,3,1.098612,.4054651,,,1,1,1,1,1,1,1,-.32419828,.10224977,-.01732495
"2020-04-03","ITA","Marche","Ascoli Piceno",42.85322,13.57691,232,232,207179,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Marche","Ascoli Piceno",0,5,1.609438,.5108256,,,1,1,1,1,1,1,1,-.19675726,.10224977,-.03940546
"2020-04-05","ITA","Marche","Ascoli Piceno",42.85322,13.57691,235,235,207179,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Marche","Ascoli Piceno",0,2,.6931472,.6931472,,,1,1,1,1,1,1,1,-.07506352,.10224977,.02122235
"2020-03-05","ITA","Piemonte","Asti",44.89913,8.204143,43,43,214638,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Piemonte","Asti",0,2,.6931472,.6931472,,,0,0,0,1,0,0,0,-.27284559,.07774834,-.01732495
"2020-03-06","ITA","Piemonte","Asti",44.89913,8.204143,47,47,214638,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Piemonte","Asti",0,4,1.386294,.6931472,,,0,0,0,1,0,0,0,-.25076508,.07774834,-.03940546
"2020-03-08","ITA","Piemonte","Asti",44.89913,8.204143,58,58,214638,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,08mar2020,0,3,2020,8,"Piemonte","Asti",0,8,2.079442,.9808292,,,1,1,1,1,1,1,1,.11322189,.07774834,.02122235
"2020-03-13","ITA","Piemonte","Asti",44.89913,8.204143,70,70,214638,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Piemonte","Asti",0,1,0,0,,,1,1,1,1,1,1,1,-.75144176,.07774834,-.03940546
"2020-03-14","ITA","Piemonte","Asti",44.89913,8.204143,87,87,214638,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Piemonte","Asti",0,17,2.833213,2.833213,,,1,1,1,1,1,1,1,2.0085348,.07774834,.03383129
"2020-03-18","ITA","Piemonte","Asti",44.89913,8.204143,101,101,214638,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Piemonte","Asti",0,11,2.397895,1.299283,,,1,1,1,1,1,1,1,.52247212,.07774834,-.01403631
"2020-03-22","ITA","Piemonte","Asti",44.89913,8.204143,181,181,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Piemonte","Asti",0,15,2.70805,0,,,1,1,1,1,1,1,1,-.74370928,.07774834,.02122235
"2020-03-23","ITA","Piemonte","Asti",44.89913,8.204143,209,209,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Piemonte","Asti",0,28,3.332205,.6241543,,,1,1,1,1,1,1,1,-.03134924,.07774834,-.06698336
"2020-03-25","ITA","Piemonte","Asti",44.89913,8.204143,261,261,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Piemonte","Asti",0,26,3.258096,0,,,1,1,1,1,1,1,1,-.70845062,.07774834,-.01403631
"2020-03-27","ITA","Piemonte","Asti",44.89913,8.204143,303,303,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Piemonte","Asti",0,21,3.044523,0,,,1,1,1,1,1,1,1,-.68308147,.07774834,-.03940546
"2020-03-30","ITA","Piemonte","Asti",44.89913,8.204143,402,402,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Piemonte","Asti",0,74,4.304065,2.00148,,,1,1,1,1,1,1,1,1.3459765,.07774834,-.06698336
"2020-04-02","ITA","Piemonte","Asti",44.89913,8.204143,501,501,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Piemonte","Asti",0,40,3.688879,.3930426,,,1,1,1,1,1,1,1,-.31211941,.07774834,-.01732495
"2020-04-04","ITA","Piemonte","Asti",44.89913,8.204143,560,560,214638,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Piemonte","Asti",0,37,3.610918,.5198753,,,1,1,1,1,1,1,1,-.23644293,.07774834,.03383129
"2020-03-14","ITA","Campania","Avellino",40.91405,14.79529,19,19,418306,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Campania","Avellino",0,5,1.609438,.9162908,,,1,1,1,1,1,1,1,-.07871602,.24807661,.03383129
"2020-03-15","ITA","Campania","Avellino",40.91405,14.79529,37,37,418306,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Campania","Avellino",0,18,2.890372,1.280934,,,1,1,1,1,1,1,1,.29853601,.24807661,.02122235
"2020-03-21","ITA","Campania","Avellino",40.91405,14.79529,124,124,418306,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Campania","Avellino",0,27,3.295837,1.098612,,,1,1,1,1,1,1,1,.10360553,.24807661,.03383129
"2020-03-23","ITA","Campania","Avellino",40.91405,14.79529,145,145,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Campania","Avellino",0,13,2.564949,.4855077,,,1,1,1,1,1,1,1,-.34032412,.24807661,-.06698336
"2020-03-25","ITA","Campania","Avellino",40.91405,14.79529,172,172,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Campania","Avellino",0,17,2.833213,.5306282,,,1,1,1,1,1,1,1,-.34815069,.24807661,-.01403631
"2020-03-28","ITA","Campania","Avellino",40.91405,14.79529,193,193,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Campania","Avellino",0,11,2.397895,1.704748,,,1,1,1,1,1,1,1,.77810166,.24807661,.03383129
"2020-03-29","ITA","Campania","Avellino",40.91405,14.79529,208,208,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Campania","Avellino",0,15,2.70805,.3101549,,,1,1,1,1,1,1,1,-.60388264,.24807661,.02122235
"2020-04-01","ITA","Campania","Avellino",40.91405,14.79529,258,258,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Campania","Avellino",0,32,3.465736,1.673976,,,1,1,1,1,1,1,1,.79519753,.24807661,-.01403631
"2020-04-02","ITA","Campania","Avellino",40.91405,14.79529,290,290,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Campania","Avellino",0,32,3.465736,0,,,1,1,1,1,1,1,1,-.87549026,.24807661,-.01732495
"2020-04-03","ITA","Campania","Avellino",40.91405,14.79529,340,340,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Campania","Avellino",0,50,3.912023,.4462872,,,1,1,1,1,1,1,1,-.40712259,.24807661,-.03940546
"2020-04-06","ITA","Campania","Avellino",40.91405,14.79529,373,373,418306,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Campania","Avellino",0,18,2.890372,1.504077,,,1,1,1,1,1,1,1,.67824559,.24807661,-.06698336
"2020-03-12","ITA","Puglia","Bari",41.1256,16.86737,25,25,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Puglia","Bari",0,7,1.94591,.8472978,,,1,1,1,1,1,1,1,.38763262,-.23610876,-.01732495
"2020-03-13","ITA","Puglia","Bari",41.1256,16.86737,38,38,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Puglia","Bari",0,13,2.564949,.6190392,,,1,1,1,1,1,1,1,.18145452,-.23610876,-.03940546
"2020-03-15","ITA","Puglia","Bari",41.1256,16.86737,58,58,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Puglia","Bari",0,16,2.772589,1.386294,,,1,1,1,1,1,1,1,.8880819,-.23610876,.02122235
"2020-03-19","ITA","Puglia","Bari",41.1256,16.86737,137,137,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Puglia","Bari",0,25,3.218876,.3856626,,,1,1,1,1,1,1,1,-.07400261,-.23610876,-.01732495
"2020-03-20","ITA","Puglia","Bari",41.1256,16.86737,165,165,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Puglia","Bari",0,28,3.332205,.1133287,,,1,1,1,1,1,1,1,-.32425596,-.23610876,-.03940546
"2020-03-21","ITA","Puglia","Bari",41.1256,16.86737,194,194,1251994,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Puglia","Bari",0,29,3.367296,.0350912,,,1,1,1,1,1,1,1,-.47573025,-.23610876,.03383129
"2020-03-22","ITA","Puglia","Bari",41.1256,16.86737,231,231,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Puglia","Bari",0,37,3.610918,.2436221,,,1,1,1,1,1,1,1,-.18623011,-.23610876,.02122235
"2020-03-23","ITA","Puglia","Bari",41.1256,16.86737,268,268,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Puglia","Bari",0,37,3.610918,0,,,1,1,1,1,1,1,1,-.34164647,-.23610876,-.06698336
"2020-03-26","ITA","Puglia","Bari",41.1256,16.86737,387,387,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Puglia","Bari",0,51,3.931826,.4660897,,,1,1,1,1,1,1,1,.07478485,-.23610876,-.01732495
"2020-03-27","ITA","Puglia","Bari",41.1256,16.86737,444,444,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Puglia","Bari",0,57,4.043051,.1112256,,,1,1,1,1,1,1,1,-.25799876,-.23610876,-.03940546
"2020-03-29","ITA","Puglia","Bari",41.1256,16.86737,518,518,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Puglia","Bari",0,49,3.89182,.6729443,,,1,1,1,1,1,1,1,.24309213,-.23610876,.02122235
"2020-03-30","ITA","Puglia","Bari",41.1256,16.86737,594,594,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Puglia","Bari",0,76,4.330733,.4389131,,,1,1,1,1,1,1,1,.09726664,-.23610876,-.06698336
"2020-04-01","ITA","Puglia","Bari",41.1256,16.86737,655,655,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Puglia","Bari",0,39,3.663562,.5725191,,,1,1,1,1,1,1,1,.17792555,-.23610876,-.01403631
"2020-04-02","ITA","Puglia","Bari",41.1256,16.86737,700,700,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Puglia","Bari",0,45,3.806663,.143101,,,1,1,1,1,1,1,1,-.2482039,-.23610876,-.01732495
"2020-04-05","ITA","Puglia","Bari",41.1256,16.86737,790,790,1251994,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Puglia","Bari",0,28,3.332205,.2876821,,,1,1,1,1,1,1,1,-.14217012,-.23610876,.02122235
"2020-03-20","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,30,30,390011,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Puglia","Barletta-Andria-Trani",0,4,1.386294,.2876821,,,1,1,1,1,1,1,1,-.73164692,.34563556,-.03940546
"2020-03-22","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,49,49,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Puglia","Barletta-Andria-Trani",0,17,2.833213,2.140066,,,1,1,1,1,1,1,1,1.1284696,.34563556,.02122235
"2020-03-25","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,65,65,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Puglia","Barletta-Andria-Trani",0,3,1.098612,0,,,1,1,1,1,1,1,1,-.97633784,.34563556,-.01403631
"2020-03-26","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,85,85,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Puglia","Barletta-Andria-Trani",0,20,2.995732,1.89712,,,1,1,1,1,1,1,1,.9240708,.34563556,-.01732495
"2020-03-30","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,103,103,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Puglia","Barletta-Andria-Trani",0,5,1.609438,.9162908,,,1,1,1,1,1,1,1,-.00710003,.34563556,-.06698336
"2020-03-31","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,111,111,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Puglia","Barletta-Andria-Trani",0,8,2.079442,.4700036,,,1,1,1,1,1,1,1,-.6004998,.34563556,.08012925
"2020-04-02","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,126,126,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Puglia","Barletta-Andria-Trani",0,10,2.302585,.6931472,,,1,1,1,1,1,1,1,-.27990202,.34563556,-.01732495
"2020-04-06","ITA","Puglia","Barletta-Andria-Trani",41.22705,16.2952,177,177,390011,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Puglia","Barletta-Andria-Trani",0,39,3.663562,1.466337,,,1,1,1,1,1,1,1,.54294617,.34563556,-.06698336
"2020-03-12","ITA","Veneto","Belluno",46.13837,12.21704,48,48,202950,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Veneto","Belluno",0,18,2.890372,2.890372,,,1,1,1,1,1,1,1,1.8413597,.35323816,-.01732495
"2020-03-14","ITA","Veneto","Belluno",46.13837,12.21704,78,78,202950,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Veneto","Belluno",0,19,2.944439,.5465436,,,1,1,1,1,1,1,1,-.55362473,.35323816,.03383129
"2020-03-16","ITA","Veneto","Belluno",46.13837,12.21704,101,101,202950,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Veneto","Belluno",0,19,2.944439,1.558145,,,1,1,1,1,1,1,1,.55879089,.35323816,-.06698336
"2020-03-18","ITA","Veneto","Belluno",46.13837,12.21704,140,140,202950,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Veneto","Belluno",0,31,3.433987,1.354546,,,1,1,1,1,1,1,1,.30224486,.35323816,-.01403631
"2020-03-20","ITA","Veneto","Belluno",46.13837,12.21704,195,195,202950,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Veneto","Belluno",0,45,3.806663,1.504077,,,1,1,1,1,1,1,1,.47714585,.35323816,-.03940546
"2020-03-23","ITA","Veneto","Belluno",46.13837,12.21704,254,254,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Veneto","Belluno",0,28,3.332205,.6931472,,,1,1,1,1,1,1,1,-.23784621,.35323816,-.06698336
"2020-03-25","ITA","Veneto","Belluno",46.13837,12.21704,298,298,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Veneto","Belluno",0,25,3.218876,.274437,,,1,1,1,1,1,1,1,-.70950349,.35323816,-.01403631
"2020-03-27","ITA","Veneto","Belluno",46.13837,12.21704,329,329,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Veneto","Belluno",0,16,2.772589,.0645385,,,1,1,1,1,1,1,1,-.89403281,.35323816,-.03940546
"2020-03-28","ITA","Veneto","Belluno",46.13837,12.21704,367,367,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Veneto","Belluno",0,38,3.637586,.8649974,,,1,1,1,1,1,1,1,-.16681066,.35323816,.03383129
"2020-04-01","ITA","Veneto","Belluno",46.13837,12.21704,460,460,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Veneto","Belluno",0,30,3.401197,1.455287,,,1,1,1,1,1,1,1,.4713469,.35323816,-.01403631
"2020-04-04","ITA","Veneto","Belluno",46.13837,12.21704,522,522,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Veneto","Belluno",0,23,3.135494,.6505876,,,1,1,1,1,1,1,1,-.38122048,.35323816,.03383129
"2020-04-06","ITA","Veneto","Belluno",46.13837,12.21704,558,558,202950,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Veneto","Belluno",0,20,2.995732,.2231436,,,1,1,1,1,1,1,1,-.70784982,.35323816,-.06698336
"2020-03-28","ITA","Campania","Benevento",41.1297,14.78152,21,21,277018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Campania","Benevento",0,6,1.791759,1.791759,,,1,1,1,1,1,1,1,-.65594598,1.7691356,.03383129
"2020-04-05","ITA","Campania","Benevento",41.1297,14.78152,108,108,277018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Campania","Benevento",0,22,3.091043,3.091043,,,1,1,1,1,1,1,1,.65594598,1.7691356,.02122235
"2020-03-01","ITA","Lombardia","Bergamo",45.69441,9.668425,209,209,1114590,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,01mar2020,0,3,2020,1,"Lombardia","Bergamo",0,99,4.59512,2.64921,,,.5,.5,1,1,0,0,0,1.8947653,-.22137362,.02122235
"2020-03-03","ITA","Lombardia","Bergamo",45.69441,9.668425,372,372,1114590,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,03mar2020,2,3,2020,3,"Lombardia","Bergamo",0,129,4.859812,1.333452,,,.5,.5,1,1,0,0,0,.52010018,-.22137362,.08012925
"2020-03-05","ITA","Lombardia","Bergamo",45.69441,9.668425,537,537,1114590,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,05mar2020,4,3,2020,5,"Lombardia","Bergamo",0,114,4.736198,.8043728,,,.5,.5,1,1,0,0,0,.08847542,-.22137362,-.01732495
"2020-03-07","ITA","Lombardia","Bergamo",45.69441,9.668425,761,761,1114590,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,07mar2020,6,3,2020,7,"Lombardia","Bergamo",0,138,4.927254,.4729066,,,.5,.5,1,1,0,0,0,-.29414702,-.22137362,.03383129
"2020-03-08","ITA","Lombardia","Bergamo",45.69441,9.668425,997,997,1114590,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,08mar2020,0,3,2020,8,"Lombardia","Bergamo",0,236,5.463832,.5365782,,,1,1,1,1,1,1,1,-.0319072,-.22137362,.02122235
"2020-03-09","ITA","Lombardia","Bergamo",45.69441,9.668425,1245,1245,1114590,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,09mar2020,1,3,2020,9,"Lombardia","Bergamo",0,248,5.513429,.0495968,,,1,1,1,1,1,1,1,-.43068289,-.22137362,-.06698336
"2020-03-14","ITA","Lombardia","Bergamo",45.69441,9.668425,2864,2864,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Lombardia","Bergamo",0,496,6.206576,.7598386,,,1,1,1,1,1,1,1,.23428204,-.22137362,.03383129
"2020-03-15","ITA","Lombardia","Bergamo",45.69441,9.668425,3416,3416,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Lombardia","Bergamo",0,552,6.313548,.1069722,,,1,1,1,1,1,1,1,-.40597538,-.22137362,.02122235
"2020-03-18","ITA","Lombardia","Bergamo",45.69441,9.668425,4305,4305,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Lombardia","Bergamo",0,312,5.743003,.291965,,,1,1,1,1,1,1,1,-.18572393,-.22137362,-.01403631
"2020-03-19","ITA","Lombardia","Bergamo",45.69441,9.668425,4645,4645,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Lombardia","Bergamo",0,340,5.828946,.0859423,,,1,1,1,1,1,1,1,-.38845804,-.22137362,-.01732495
"2020-03-20","ITA","Lombardia","Bergamo",45.69441,9.668425,5154,5154,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Lombardia","Bergamo",0,509,6.232448,.4035025,,,1,1,1,1,1,1,1,-.04881733,-.22137362,-.03940546
"2020-03-21","ITA","Lombardia","Bergamo",45.69441,9.668425,5869,5869,1114590,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Lombardia","Bergamo",0,715,6.572282,.3398342,,,1,1,1,1,1,1,1,-.18572233,-.22137362,.03383129
"2020-03-24","ITA","Lombardia","Bergamo",45.69441,9.668425,6728,6728,1114590,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,24mar2020,2,3,2020,24,"Lombardia","Bergamo",0,257,5.549076,.0078125,,,1,1,1,1,1,1,1,-.42554453,-.22137362,.08012925
"2020-03-25","ITA","Lombardia","Bergamo",45.69441,9.668425,7072,7072,1114590,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,25mar2020,3,3,2020,25,"Lombardia","Bergamo",0,344,5.840641,.2915654,,,1,1,1,1,1,1,1,-.04762605,-.22137362,-.01403631
"2020-03-26","ITA","Lombardia","Bergamo",45.69441,9.668425,7458,7458,1114590,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,26mar2020,4,3,2020,26,"Lombardia","Bergamo",0,386,5.955837,.1151958,,,1,1,1,1,1,1,1,-.22070708,-.22137362,-.01732495
