date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
"2020-03-22","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1108,1108,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,22mar2020,0,3,2020,22,"Lombardia","Monza e della Brianza",0,24,3.178054,,,,1,1,1,1,.5,1,1
"2020-03-23","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1130,1130,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,23mar2020,1,3,2020,23,"Lombardia","Monza e della Brianza",0,22,3.091043,,,,1,1,1,1,.5,1,1
"2020-03-24","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1454,1454,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,24mar2020,2,3,2020,24,"Lombardia","Monza e della Brianza",0,324,5.780744,2.689701,,,1,1,1,1,.5,1,1
"2020-03-25","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1587,1587,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,25mar2020,3,3,2020,25,"Lombardia","Monza e della Brianza",0,133,4.890349,,,,1,1,1,1,.5,1,1
"2020-03-26","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1750,1750,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,26mar2020,4,3,2020,26,"Lombardia","Monza e della Brianza",0,163,5.09375,.2034011,,,1,1,1,1,.5,1,1
"2020-03-27","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,1948,1948,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,27mar2020,5,3,2020,27,"Lombardia","Monza e della Brianza",0,198,5.288267,.1945171,,,1,1,1,1,.5,1,1
"2020-03-28","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2086,2086,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,28mar2020,6,3,2020,28,"Lombardia","Monza e della Brianza",0,138,4.927254,,,,1,1,1,1,.5,1,1
"2020-03-29","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2265,2265,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,29mar2020,0,3,2020,29,"Lombardia","Monza e della Brianza",0,179,5.187386,.2601323,,,1,1,1,1,.5,1,1
"2020-03-30","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2362,2362,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,30mar2020,1,3,2020,30,"Lombardia","Monza e della Brianza",0,97,4.574711,,,,1,1,1,1,.5,1,1
"2020-03-31","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2462,2462,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,31mar2020,2,3,2020,31,"Lombardia","Monza e della Brianza",0,100,4.60517,.0304594,,,1,1,1,1,.5,1,1
"2020-04-01","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2543,2543,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,01apr2020,3,4,2020,1,"Lombardia","Monza e della Brianza",0,81,4.394449,,,,1,1,1,1,.5,1,1
"2020-04-02","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2633,2633,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,02apr2020,4,4,2020,2,"Lombardia","Monza e della Brianza",0,90,4.49981,.1053605,,,1,1,1,1,.5,1,1
"2020-04-03","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2774,2774,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,03apr2020,5,4,2020,3,"Lombardia","Monza e della Brianza",0,141,4.94876,.4489503,,,1,1,1,1,.5,1,1
"2020-04-04","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,2935,2935,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,04apr2020,6,4,2020,4,"Lombardia","Monza e della Brianza",0,161,5.081404,.1326442,,,1,1,1,1,.5,1,1
"2020-04-05","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,3046,3046,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,05apr2020,0,4,2020,5,"Lombardia","Monza e della Brianza",0,111,4.70953,,,,1,1,1,1,.5,1,1
"2020-04-06","ITA","Lombardia","Monza e della Brianza",45.58439,9.273582,3157,3157,873935,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11,06apr2020,1,4,2020,6,"Lombardia","Monza e della Brianza",0,111,4.70953,0,,,1,1,1,1,.5,1,1
"2020-02-26","ITA","Campania","Napoli",40.83957,14.25085,,0,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,26feb2020,3,2,2020,26,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-02-27","ITA","Campania","Napoli",40.83957,14.25085,,3,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,27feb2020,4,2,2020,27,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-02-28","ITA","Campania","Napoli",40.83957,14.25085,,4,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,28feb2020,5,2,2020,28,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-02-29","ITA","Campania","Napoli",40.83957,14.25085,13,13,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,29feb2020,6,2,2020,29,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-03-01","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,01mar2020,0,3,2020,1,"Campania","Napoli",0,4,1.386294,,,,0,0,0,1,0,0,0
"2020-03-02","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,02mar2020,1,3,2020,2,"Campania","Napoli",0,0,,,,,0,0,0,1,0,0,0
"2020-03-03","ITA","Campania","Napoli",40.83957,14.25085,,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,03mar2020,2,3,2020,3,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-03-04","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,04mar2020,3,3,2020,4,"Campania","Napoli",0,,,,,,0,0,0,1,0,0,0
"2020-03-05","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Campania","Napoli",0,0,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Campania","Napoli",0,0,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Campania","Napoli",40.83957,14.25085,17,17,3084890,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Campania","Napoli",0,0,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Campania","Napoli",40.83957,14.25085,45,45,3084890,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Campania","Napoli",0,28,3.332205,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Campania","Napoli",40.83957,14.25085,55,55,3084890,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Campania","Napoli",0,10,2.302585,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Campania","Napoli",40.83957,14.25085,61,61,3084890,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Campania","Napoli",0,6,1.791759,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Campania","Napoli",40.83957,14.25085,96,96,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Campania","Napoli",0,35,3.555348,1.763589,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Campania","Napoli",40.83957,14.25085,109,109,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Campania","Napoli",0,13,2.564949,,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Campania","Napoli",40.83957,14.25085,140,140,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Campania","Napoli",0,31,3.433987,.8690379,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Campania","Napoli",40.83957,14.25085,171,171,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Campania","Napoli",0,31,3.433987,0,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Campania","Napoli",40.83957,14.25085,188,188,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Campania","Napoli",0,17,2.833213,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Campania","Napoli",40.83957,14.25085,219,219,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Campania","Napoli",0,31,3.433987,.6007738,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Campania","Napoli",40.83957,14.25085,258,258,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Campania","Napoli",0,39,3.663562,.2295744,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Campania","Napoli",40.83957,14.25085,,304,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Campania","Napoli",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Campania","Napoli",40.83957,14.25085,358,358,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Campania","Napoli",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Campania","Napoli",40.83957,14.25085,416,416,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Campania","Napoli",0,58,4.060443,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Campania","Napoli",40.83957,14.25085,463,463,3084890,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Campania","Napoli",0,47,3.850147,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Campania","Napoli",40.83957,14.25085,504,504,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Campania","Napoli",0,41,3.713572,,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Campania","Napoli",40.83957,14.25085,543,543,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Campania","Napoli",0,39,3.663562,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Campania","Napoli",40.83957,14.25085,588,588,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Campania","Napoli",0,45,3.806663,.143101,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Campania","Napoli",40.83957,14.25085,626,626,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Campania","Napoli",0,38,3.637586,,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Campania","Napoli",40.83957,14.25085,665,665,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Campania","Napoli",0,39,3.663562,.0259755,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Campania","Napoli",40.83957,14.25085,734,734,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Campania","Napoli",0,69,4.234107,.570545,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Campania","Napoli",40.83957,14.25085,827,827,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Campania","Napoli",0,93,4.532599,.2984929,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Campania","Napoli",40.83957,14.25085,898,898,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Campania","Napoli",0,71,4.26268,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Campania","Napoli",40.83957,14.25085,991,991,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Campania","Napoli",0,93,4.532599,.2699194,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Campania","Napoli",40.83957,14.25085,1053,1053,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Campania","Napoli",0,62,4.127134,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Campania","Napoli",40.83957,14.25085,1161,1161,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Campania","Napoli",0,108,4.682131,.554997,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Campania","Napoli",40.83957,14.25085,1279,1279,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Campania","Napoli",0,118,4.770685,.0885534,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Campania","Napoli",40.83957,14.25085,1428,1428,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Campania","Napoli",0,149,5.003946,.2332616,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Campania","Napoli",40.83957,14.25085,1498,1498,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Campania","Napoli",0,70,4.248495,,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Campania","Napoli",40.83957,14.25085,1532,1532,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Campania","Napoli",0,34,3.526361,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Campania","Napoli",40.83957,14.25085,1568,1568,3084890,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Campania","Napoli",0,36,3.583519,.0571585,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Piemonte","Novara",45.44588,8.621916,,0,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Piemonte","Novara",45.44588,8.621916,,0,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Piemonte","Novara",45.44588,8.621916,,0,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Piemonte","Novara",45.44588,8.621916,,0,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Piemonte","Novara",45.44588,8.621916,,0,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Piemonte","Novara",45.44588,8.621916,,3,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Piemonte","Novara",45.44588,8.621916,,3,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Piemonte","Novara",45.44588,8.621916,,3,369018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Piemonte","Novara",0,,,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Piemonte","Novara",45.44588,8.621916,,3,369018,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Piemonte","Novara",0,,,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Piemonte","Novara",45.44588,8.621916,,4,369018,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Piemonte","Novara",0,,,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Piemonte","Novara",45.44588,8.621916,,5,369018,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Piemonte","Novara",0,,,,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Piemonte","Novara",45.44588,8.621916,13,13,369018,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,08mar2020,0,3,2020,8,"Piemonte","Novara",0,,,,,,1,1,.665,1,.25,1,.33
"2020-03-09","ITA","Piemonte","Novara",45.44588,8.621916,14,14,369018,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,09mar2020,1,3,2020,9,"Piemonte","Novara",0,1,0,,,,1,1,.665,1,.25,1,.33
"2020-03-10","ITA","Piemonte","Novara",45.44588,8.621916,22,22,369018,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Piemonte","Novara",0,8,2.079442,2.079442,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Piemonte","Novara",45.44588,8.621916,27,27,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Piemonte","Novara",0,5,1.609438,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Piemonte","Novara",45.44588,8.621916,32,32,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Piemonte","Novara",0,5,1.609438,0,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Piemonte","Novara",45.44588,8.621916,48,48,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Piemonte","Novara",0,16,2.772589,1.163151,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Piemonte","Novara",45.44588,8.621916,48,48,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Piemonte","Novara",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Piemonte","Novara",45.44588,8.621916,71,71,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Piemonte","Novara",0,23,3.135494,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Piemonte","Novara",45.44588,8.621916,109,109,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Piemonte","Novara",0,38,3.637586,.5020919,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Piemonte","Novara",45.44588,8.621916,150,150,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Piemonte","Novara",0,41,3.713572,.0759859,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Piemonte","Novara",45.44588,8.621916,190,190,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Piemonte","Novara",0,40,3.688879,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Piemonte","Novara",45.44588,8.621916,190,190,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Piemonte","Novara",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Piemonte","Novara",45.44588,8.621916,293,293,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Piemonte","Novara",0,103,4.634729,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Piemonte","Novara",45.44588,8.621916,330,330,369018,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Piemonte","Novara",0,37,3.610918,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Piemonte","Novara",45.44588,8.621916,398,398,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Piemonte","Novara",0,68,4.219508,.6085899,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Piemonte","Novara",45.44588,8.621916,420,420,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Piemonte","Novara",0,22,3.091043,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Piemonte","Novara",45.44588,8.621916,471,471,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Piemonte","Novara",0,51,3.931826,.8407831,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Piemonte","Novara",45.44588,8.621916,517,517,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Piemonte","Novara",0,46,3.828641,,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Piemonte","Novara",45.44588,8.621916,577,577,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Piemonte","Novara",0,60,4.094345,.2657032,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Piemonte","Novara",45.44588,8.621916,609,609,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Piemonte","Novara",0,32,3.465736,,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Piemonte","Novara",45.44588,8.621916,657,657,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Piemonte","Novara",0,48,3.871201,.4054651,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Piemonte","Novara",45.44588,8.621916,694,694,369018,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Piemonte","Novara",0,37,3.610918,,,,1,1,1,1,.5,1,.67
