date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,school_closure,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,sample_avg,day_avg,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-26","USA","Tennessee",956,956,4,4,6897576,35.844,-86.342,0,.8,1,.2,.21,.33,.875,1,0,.33,.66,1,0,0,0,.2,.21,.33,.875,1,0,.33,.66,1,0,0,6.405,1,26mar2020,4,3,2020,26,"Tennessee","TN",0,176,5.170484,.4430962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.03502114,-.03438453,-.02037144
"2020-03-27","USA","Tennessee",1201,1201,6,6,6897576,35.844,-86.342,0,.8,1,.2,.21,.33,.875,1,0,.33,.66,1,0,0,0,.2,.21,.33,.875,1,0,.33,.66,1,0,0,6.405,1,27mar2020,5,3,2020,27,"Tennessee","TN",0,245,5.501258,.3307743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.17023767,-.03438453,.00252324
"2020-03-29","USA","Tennessee",1579,1579,6,6,6897576,35.844,-86.342,0,.8,1,.2,.21,.33,.875,1,0,.33,.66,1,0,0,0,.2,.21,.33,.875,1,0,.33,.66,1,0,0,6.405,1,29mar2020,0,3,2020,29,"Tennessee","TN",0,209,5.342334,.2124357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.16791073,-.03438453,-.11814228
"2020-03-30","USA","Tennessee",1833,1833,13,13,6897576,35.844,-86.342,0,.8,1,.2,.21,.33,.875,1,0,.33,.66,1,0,0,0,.2,.21,.33,.875,1,0,.33,.66,1,0,0,6.405,1,30mar2020,1,3,2020,30,"Tennessee","TN",0,254,5.537334,.1950002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.38277224,-.03438453,.07928368
"2020-03-31","USA","Tennessee",2238,2238,22,22,6897576,35.844,-86.342,0,.8,1,.2,.21,1,1,1,0,.33,1,1,1,0,0,.2,.21,1,1,1,0,.33,1,1,1,0,8.54,1,31mar2020,2,3,2020,31,"Tennessee","TN",0,405,6.003887,.4665527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.00993393,-.03438453,.03524685
"2020-04-01","USA","Tennessee",2681,2681,24,24,6897576,35.844,-86.342,0,.8,1,.2,.21,1,1,1,0,.33,1,1,1,0,0,.2,.21,1,1,1,0,.33,1,1,1,0,8.54,1,01apr2020,3,4,2020,1,"Tennessee","TN",0,443,6.09357,.0896826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.34015938,-.03438453,.00847
"2020-04-03","USA","Tennessee",3066,3066,37,37,6897576,35.844,-86.342,0,.8,1,.2,.42,1,1,1,0,.33,1,1,1,0,0,.2,.42,1,1,1,0,.33,1,1,1,0,8.75,1,03apr2020,5,4,2020,3,"Tennessee","TN",0,222,5.402678,.3089275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.01935557,-.03438453,.00252324
"2020-04-04","USA","Tennessee",3319,3319,43,43,6897576,35.844,-86.342,0,.8,1,.2,.42,1,1,1,0,.33,1,1,1,0,0,.2,.42,1,1,1,0,.33,1,1,1,0,8.75,1,04apr2020,6,4,2020,4,"Tennessee","TN",0,253,5.53339,.130712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.17799213,-.03438453,-.01705571
"2020-04-05","USA","Tennessee",3631,3631,45,45,6897576,35.844,-86.342,0,.8,1,.2,.42,1,1,1,0,.33,1,1,1,0,0,.2,.42,1,1,1,0,.33,1,1,1,0,8.75,1,05apr2020,0,4,2020,5,"Tennessee","TN",0,312,5.743003,.2096138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.00199622,-.03438453,-.11814228
"2020-03-10","USA","Texas",21,21,0,0,29472295,31.491,-99.358,0,.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,10mar2020,2,3,2020,10,"Texas","TX",0,5,1.609438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,-1.2181379,.17083336,.03524685
"2020-03-13","USA","Texas",38,38,0,0,29472295,31.491,-99.358,0,.8,1,0,0,0,0,0,0,.33,0,0,0,0,0,0,0,0,0,0,0,.33,0,0,0,0,3.13,0,13mar2020,5,3,2020,13,"Texas","TX",0,15,2.70805,2.014903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,.84789223,.17083336,.00252324
"2020-03-17","USA","Texas",76,76,1,1,29472295,31.491,-99.358,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,4.395,0,17mar2020,2,3,2020,17,"Texas","TX",0,16,2.772589,2.772589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,1.9636735,.17083336,.03524685
"2020-03-18","USA","Texas",107,107,2,2,29472295,31.491,-99.358,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,4.395,0,18mar2020,3,3,2020,18,"Texas","TX",0,31,3.433987,.6613984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.12073999,.17083336,.00847
"2020-03-19","USA","Texas",230,230,4,4,29472295,31.491,-99.358,0,.8,1,0,.14,0,.875,1,0,.33,0,1,0,0,0,0,.14,0,.875,1,0,.33,0,1,0,0,6.145,0,19mar2020,4,3,2020,19,"Texas","TX",0,123,4.812184,1.378197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,0,0,1,.51249387,.17083336,-.02037144
"2020-03-23","USA","Texas",702,702,9,9,29472295,31.491,-99.358,0,.8,1,0,.28,0,.875,1,0,.33,0,1,0,0,0,0,.28,0,.875,1,0,.33,0,1,0,0,6.285,0,23mar2020,1,3,2020,23,"Texas","TX",0,337,5.820083,2.524246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,0,0,1,1.6226292,.17083336,.07928368
"2020-03-25","USA","Texas",1211,1211,15,15,29472295,31.491,-99.358,0,.8,1,0,.28,0,.875,1,0,.33,0,1,0,0,0,0,.28,0,.875,1,0,.33,0,1,0,0,6.285,0,25mar2020,3,3,2020,25,"Texas","TX",0,317,5.758902,.5014062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,0,0,0,1,-.32939717,.17083336,.00847
"2020-03-26","USA","Texas",1576,1576,21,21,29472295,31.491,-99.358,0,.8,1,.2,.28,0,.875,1,0,.33,0,1,0,0,0,.2,.28,0,.875,1,0,.33,0,1,0,0,6.485,0,26mar2020,4,3,2020,26,"Texas","TX",0,365,5.899898,.140996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,0,1,-.66243308,.17083336,-.02037144
"2020-03-29","USA","Texas",2663,2663,35,35,29472295,31.491,-99.358,0,.8,1,.2,.28,0,.875,1,0,.33,0,1,0,0,0,.2,.28,0,.875,1,0,.33,0,1,0,0,6.485,0,29mar2020,0,3,2020,29,"Texas","TX",0,438,6.082219,.3456469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,0,1,-.36001136,.17083336,-.11814228
"2020-03-31","USA","Texas",3604,3604,50,50,29472295,31.491,-99.358,0,.8,1,.2,.28,0,.875,1,0,.33,0,1,0,0,0,.2,.28,0,.875,1,0,.33,0,1,0,0,6.485,0,31mar2020,2,3,2020,31,"Texas","TX",0,519,6.251904,.2068987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,0,1,-.65214866,.17083336,.03524685
"2020-04-01","USA","Texas",4268,4268,64,64,29472295,31.491,-99.358,0,.8,1,.2,.28,0,.875,1,0,.33,0,1,0,0,0,.2,.28,0,.875,1,0,.33,0,1,0,0,6.485,0,01apr2020,3,4,2020,1,"Texas","TX",0,664,6.498282,.2463779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,1,0,0,0,1,-.58589256,.17083336,.00847
"2020-04-02","USA","Texas",4954,4954,77,77,29472295,31.491,-99.358,0,.8,1,.2,.28,1,1,1,0,.33,1,1,1,0,0,.2,.28,1,1,1,0,.33,1,1,1,0,9.61,0,02apr2020,4,4,2020,2,"Texas","TX",0,686,6.530878,.0325956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.54175209,.17083336,-.02037144
"2020-04-03","USA","Texas",5704,5704,90,90,29472295,31.491,-99.358,0,.8,1,.2,.35,1,1,1,0,.33,1,1,1,0,0,.2,.35,1,1,1,0,.33,1,1,1,0,9.68,0,03apr2020,5,4,2020,3,"Texas","TX",0,750,6.620073,.0891957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.47617598,.17083336,.00252324
"2020-03-16","USA","Utah",30,30,1,1,3282115,39.325,-111.678,0,.8,1,0,0,0,.625,1,0,.33,0,1,0,0,0,0,0,0,.625,1,0,.33,0,1,0,0,4.755,0,16mar2020,1,3,2020,16,"Utah","UT",0,9,2.197225,1.504077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,0,0,0,1,.6337145,-.01515992,.07928368
"2020-03-17","USA","Utah",51,51,0,0,3282115,39.325,-111.678,0,.8,1,0,0,0,.625,1,0,.33,0,1,0,0,0,0,0,0,.625,1,0,.33,0,1,0,0,4.755,0,17mar2020,2,3,2020,17,"Utah","UT",0,21,3.044523,.8472979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,0,0,0,1,.0209718,-.01515992,.03524685
"2020-03-20","USA","Utah",112,112,0,0,3282115,39.325,-111.678,0,.8,1,0,.14,0,.625,1,0,.33,.33,1,0,0,0,0,.14,0,.625,1,0,.33,.0308149,1,0,0,5.225,1,20mar2020,5,3,2020,20,"Utah","UT",0,34,3.526361,.9614112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.23744881,-.01515992,.00252324
"2020-03-22","USA","Utah",180,180,1,1,3282115,39.325,-111.678,0,.8,1,0,.14,0,.625,1,0,.33,.33,1,0,0,0,0,.14,0,.625,1,0,.33,.0308149,1,0,0,5.225,1,22mar2020,0,3,2020,22,"Utah","UT",0,44,3.78419,.6061358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.00283894,-.01515992,-.11814228
"2020-03-23","USA","Utah",257,257,1,1,3282115,39.325,-111.678,0,.8,1,0,.14,0,.625,1,0,.33,.33,1,0,0,0,0,.14,0,.625,1,0,.33,.0308149,1,0,0,5.225,1,23mar2020,1,3,2020,23,"Utah","UT",0,77,4.343805,.5596156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.24110725,-.01515992,.07928368
"2020-03-25","USA","Utah",345,345,1,1,3282115,39.325,-111.678,0,.8,1,0,.14,0,.625,1,0,.33,1,1,0,0,0,0,.14,0,.625,1,0,.33,1,1,0,0,5.895,1,25mar2020,3,3,2020,25,"Utah","UT",0,47,3.850147,.1365755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.40780959,-.01515992,.00847
"2020-03-26","USA","Utah",410,410,2,2,3282115,39.325,-111.678,0,.8,1,0,.14,0,.625,1,0,.33,1,1,0,0,0,0,.14,0,.625,1,0,.33,1,1,0,0,5.895,1,26mar2020,4,3,2020,26,"Utah","UT",0,65,4.174387,.32424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.19130365,-.01515992,-.02037144
"2020-03-27","USA","Utah",482,482,2,2,3282115,39.325,-111.678,0,.8,1,1,.42,1,1,1,0,.33,1,1,1,0,0,1,.42,.3374151,.6291502,1,0,.33,1,1,.5055336,0,9.55,1,27mar2020,5,3,2020,27,"Utah","UT",0,72,4.276666,.1022787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.31646679,-.01515992,.00252324
"2020-03-28","USA","Utah",603,603,3,3,3282115,39.325,-111.678,0,.8,1,1,.42,1,1,1,0,.33,1,1,1,0,0,1,.42,.3374151,.6291502,1,0,.33,1,1,.5055336,0,9.55,1,28mar2020,6,3,2020,28,"Utah","UT",0,121,4.795791,.5191245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.11995796,-.01515992,-.01705571
"2020-04-01","USA","Utah",1013,1013,7,7,3282115,39.325,-111.678,0,.8,1,1,.42,1,1,1,0,.33,1,1,1,.5,0,1,.42,.610169,.781811,1,0,.33,1,1,.7090813,.1568585,10.05,1,01apr2020,3,4,2020,1,"Utah","UT",0,126,4.836282,.4174414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.01850777,-.01515992,.00847
"2020-04-03","USA","Utah",1244,1244,7,7,3282115,39.325,-111.678,0,.8,1,1,.49,1,1,1,0,.33,1,1,1,.5,0,1,.49,.610169,.781811,1,0,.33,1,1,.7090813,.1568585,10.12,1,03apr2020,5,4,2020,3,"Utah","UT",0,168,5.123964,.9808292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.6197131,-.01515992,.00252324
"2020-04-04","USA","Utah",1422,1422,8,8,3282115,39.325,-111.678,0,.8,1,1,.49,1,1,1,0,.33,1,1,1,.5,0,1,.49,.610169,.781811,1,0,.33,1,1,.7090813,.1568585,10.12,1,04apr2020,6,4,2020,4,"Utah","UT",0,178,5.181784,.0578198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.28371734,-.01515992,-.01705571
"2020-04-05","USA","Utah",1605,1605,8,8,3282115,39.325,-111.678,0,.8,1,1,.49,1,1,1,0,.33,1,1,1,.5,0,1,.49,.610169,.781811,1,0,.33,1,1,.7090813,.1568585,10.12,1,05apr2020,0,4,2020,5,"Utah","UT",0,183,5.209486,.0277023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.21274828,-.01515992,-.11814228
"2020-03-20","USA","Vermont",33,33,2,2,628061,44.074,-72.664,0,.8,1,0,.14,.33,.75,1,0,.33,.33,1,0,0,0,0,.14,.33,.75,1,0,.33,.33,1,0,0,5.68,0,20mar2020,5,3,2020,20,"Vermont","VT",0,12,2.484907,1.386294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.6051427,.13855387,.00252324
"2020-03-21","USA","Vermont",49,49,2,2,628061,44.074,-72.664,0,.8,1,0,.14,.33,.75,1,0,.33,.66,1,0,0,0,0,.14,.33,.75,1,0,.33,.66,1,0,0,6.01,0,21mar2020,6,3,2020,21,"Vermont","VT",0,16,2.772589,.2876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,-.41072113,.13855387,-.01705571
"2020-03-23","USA","Vermont",76,76,4,4,628061,44.074,-72.664,0,.8,1,0,.14,.33,.75,1,0,.33,.66,1,0,0,0,0,.14,.33,.75,1,0,.33,.66,1,0,0,6.01,0,23mar2020,1,3,2020,23,"Vermont","VT",0,23,3.135494,1.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.9544573,.13855387,.07928368
"2020-03-25","USA","Vermont",123,123,7,7,628061,44.074,-72.664,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,25mar2020,3,3,2020,25,"Vermont","VT",0,28,3.332205,.3877656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.24541828,.13855387,.00847
"2020-03-26","USA","Vermont",158,158,8,8,628061,44.074,-72.664,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,26mar2020,4,3,2020,26,"Vermont","VT",0,35,3.555348,.2231436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.38119891,.13855387,-.02037144
"2020-03-28","USA","Vermont",211,211,12,12,628061,44.074,-72.664,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,28mar2020,6,3,2020,28,"Vermont","VT",0,27,3.295837,.0377405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.56991775,.13855387,-.01705571
"2020-03-31","USA","Vermont",292,292,10,10,628061,44.074,-72.664,0,.8,1,0,.14,1,1,1,0,.33,1,1,1,0,0,0,.14,1,1,1,0,.33,1,1,1,0,8.27,0,31mar2020,2,3,2020,31,"Vermont","VT",0,36,3.583519,.4924765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.16748431,.13855387,.03524685
"2020-04-03","USA","Vermont",389,389,14,14,628061,44.074,-72.664,0,.8,1,0,.21,1,1,1,0,.33,1,1,1,0,0,0,.21,1,1,1,0,.33,1,1,1,0,8.34,0,03apr2020,5,4,2020,3,"Vermont","VT",0,51,3.931826,1.041454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.44608737,.13855387,.00252324
"2020-04-04","USA","Vermont",461,461,16,16,628061,44.074,-72.664,0,.8,1,0,.21,1,1,1,0,.33,1,1,1,0,0,0,.21,1,1,1,0,.33,1,1,1,0,8.34,0,04apr2020,6,4,2020,4,"Vermont","VT",0,72,4.276666,.3448405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.230947,.13855387,-.01705571
"2020-03-16","USA","Virginia",45,45,2,2,8626207,37.516,-78.841,0,.8,1,.75,0,1,.125,1,0,.33,.16,1,0,0,0,.75,0,1,.125,1,0,.33,.16,1,0,0,6.165,0,16mar2020,1,3,2020,16,"Virginia","VA",0,5,1.609438,.5108256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,1,1,1,0,0,1,-.27782482,-.04860624,.07928368
"2020-03-17","USA","Virginia",67,67,2,2,8626207,37.516,-78.841,0,.8,1,.75,0,1,.125,1,0,.33,.16,1,0,0,0,.75,0,1,.125,1,0,.33,.16,1,0,0,6.165,0,17mar2020,2,3,2020,17,"Virginia","VA",0,22,3.091043,1.481605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,1,1,1,0,0,1,.73699095,-.04860624,.03524685
"2020-03-19","USA","Virginia",94,94,2,2,8626207,37.516,-78.841,0,.8,1,.75,.28,1,.125,1,0,.33,.16,1,0,0,0,.75,.28,1,.125,1,0,.33,.16,1,0,0,6.445,0,19mar2020,4,3,2020,19,"Virginia","VA",0,17,2.833213,.5306282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.03088434,-.04860624,-.02037144
"2020-03-20","USA","Virginia",114,114,2,2,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.125,1,0,.33,.16,1,0,0,0,.75,.35,1,.125,1,0,.33,.16,1,0,0,6.515,0,20mar2020,5,3,2020,20,"Virginia","VA",0,20,2.995732,.162519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.39001755,-.04860624,.00252324
"2020-03-21","USA","Virginia",152,152,2,2,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.125,1,0,.33,.16,1,0,0,0,.75,.35,1,.125,1,0,.33,.16,1,0,0,6.515,0,21mar2020,6,3,2020,21,"Virginia","VA",0,38,3.637586,.6418538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,.10889623,-.04860624,-.01705571
"2020-03-22","USA","Virginia",219,219,3,3,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.125,1,0,.33,.16,1,0,0,0,.75,.35,1,.125,1,0,.33,.16,1,0,0,6.515,0,22mar2020,0,3,2020,22,"Virginia","VA",0,67,4.204693,.5671067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,.13523572,-.04860624,-.11814228
"2020-03-24","USA","Virginia",290,290,6,6,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.125,1,0,.33,.16,1,0,0,0,.75,.35,1,.125,1,0,.33,.16,1,0,0,6.515,0,24mar2020,2,3,2020,24,"Virginia","VA",0,36,3.583519,.0281708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.55708931,-.04860624,.03524685
"2020-03-25","USA","Virginia",391,391,9,9,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.875,1,0,.33,1,1,.5,0,0,.75,.35,1,.875,1,0,.33,1,1,.5,0,8.605,0,25mar2020,3,3,2020,25,"Virginia","VA",0,101,4.61512,1.031601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.6888711,-.04860624,.00847
"2020-03-27","USA","Virginia",604,604,14,14,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.875,1,0,.33,1,1,.5,0,0,.75,.35,1,.875,1,0,.33,1,1,.5,0,8.605,0,27mar2020,5,3,2020,27,"Virginia","VA",0,144,4.969813,.7357068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.39892323,-.04860624,.00252324
"2020-03-29","USA","Virginia",890,890,22,22,8626207,37.516,-78.841,0,.8,1,.75,.35,1,.875,1,0,.33,1,1,.5,0,0,.75,.35,1,.875,1,0,.33,1,1,.5,0,8.605,0,29mar2020,0,3,2020,29,"Virginia","VA",0,151,5.01728,.1120048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.10411329,-.04860624,-.11814228
"2020-03-31","USA","Virginia",1250,1250,27,27,8626207,37.516,-78.841,0,.8,1,.75,.35,1,1,1,1,.33,1,1,1,0,0,.75,.35,1,1,1,1,.33,1,1,1,0,10.23,0,31mar2020,2,3,2020,31,"Virginia","VA",0,230,5.438079,.5705447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,.153929,-.04860624,.03524685
"2020-04-01","USA","Virginia",1484,1484,34,34,8626207,37.516,-78.841,0,.8,1,.75,.35,1,1,1,1,.33,1,1,1,0,0,.75,.35,1,1,1,1,.33,1,1,1,0,10.23,0,01apr2020,3,4,2020,1,"Virginia","VA",0,234,5.455321,.017242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.37259692,-.04860624,.00847
"2020-04-03","USA","Virginia",2012,2012,46,46,8626207,37.516,-78.841,0,.8,1,.75,.42,1,1,1,1,.33,1,1,1,0,0,.75,.42,1,1,1,1,.33,1,1,1,0,10.3,0,03apr2020,5,4,2020,3,"Virginia","VA",0,306,5.723585,.3209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.03111383,-.04860624,.00252324
"2020-04-04","USA","Virginia",2407,2407,52,52,8626207,37.516,-78.841,0,.8,1,.75,.42,1,1,1,1,.33,1,1,1,0,0,.75,.42,1,1,1,1,.33,1,1,1,0,10.3,0,04apr2020,6,4,2020,4,"Virginia","VA",0,395,5.978886,.2553005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.07714195,-.04860624,-.01705571
"2020-04-06","USA","Virginia",2878,2878,54,54,8626207,37.516,-78.841,0,.8,1,.75,.42,1,1,1,1,.33,1,1,1,0,0,.75,.42,1,1,1,1,.33,1,1,1,0,10.3,0,06apr2020,1,4,2020,6,"Virginia","VA",0,241,5.484797,.0467176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,1,1,1,-.38206421,-.04860624,.07928368
"2020-03-05","USA","Washington",70,70,11,11,7797095,47.382,-120.441,0,.8,1,0,.14,1,0,0,0,0,0,0,0,0,0,0,.14,1,0,0,0,0,0,0,0,0,2.94,0,05mar2020,4,3,2020,5,"Washington","WA",0,31,3.433987,.9490805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,1,0,0,0,0,0,0,.14561183,-.04682312,-.02037144
"2020-03-07","USA","Washington",102,102,16,16,7797095,47.382,-120.441,0,.8,1,0,.14,1,0,0,0,0,0,0,0,0,0,0,.14,1,0,0,0,0,0,0,0,0,2.94,0,07mar2020,6,3,2020,7,"Washington","WA",0,24,3.178054,1.098612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,1,0,0,0,0,0,0,.29182794,-.04682312,-.01705571
