areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,adm1_name,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local
region,Yorkshire and The Humber,E12000003,2020-02-21,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-20,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-19,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-18,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-17,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-16,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-15,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-14,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-13,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-12,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-11,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-10,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-09,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-08,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-07,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-06,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-05,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-04,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-03,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-02,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-02-01,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-01-31,0,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
region,Yorkshire and The Humber,E12000003,2020-01-30,1,1,Yorkshire and The Humber,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
region,East Midlands,E12000004,2020-08-31,0,26378,East Midlands,26378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-30,34,26378,East Midlands,26378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-29,41,26344,East Midlands,26344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-28,83,26303,East Midlands,26303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-27,79,26220,East Midlands,26220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-26,89,26141,East Midlands,26141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-25,72,26052,East Midlands,26052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-24,84,25980,East Midlands,25980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-23,52,25896,East Midlands,25896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-22,50,25844,East Midlands,25844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-21,99,25794,East Midlands,25794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-20,100,25695,East Midlands,25695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-19,101,25595,East Midlands,25595,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-18,76,25494,East Midlands,25494,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-17,137,25418,East Midlands,25418,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-16,58,25281,East Midlands,25281,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-15,55,25223,East Midlands,25223,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-14,87,25168,East Midlands,25168,.,.,.,.,.,.,.,.,.,.,.,.,.,NA,NA,NA,NA,NA,NA,NA
region,East Midlands,E12000004,2020-08-13,109,25081,East Midlands,25081,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-12,119,24972,East Midlands,24972,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-11,176,24853,East Midlands,24853,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-10,210,24677,East Midlands,24677,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-09,72,24467,East Midlands,24467,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-08,72,24395,East Midlands,24395,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-07,90,24323,East Midlands,24323,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-06,113,24233,East Midlands,24233,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-05,115,24120,East Midlands,24120,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-04,88,24005,East Midlands,24005,3,2,2,3,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-03,107,23917,East Midlands,23917,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-02,53,23810,East Midlands,23810,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-08-01,69,23757,East Midlands,23757,3,2,2,4,1,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1
region,East Midlands,E12000004,2020-07-31,75,23688,East Midlands,23688,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-30,109,23613,East Midlands,23613,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-29,108,23504,East Midlands,23504,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-28,76,23396,East Midlands,23396,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-27,92,23320,East Midlands,23320,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-26,38,23228,East Midlands,23228,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-25,44,23190,East Midlands,23190,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-24,81,23146,East Midlands,23146,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-23,94,23065,East Midlands,23065,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-22,88,22971,East Midlands,22971,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-21,68,22883,East Midlands,22883,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-20,82,22815,East Midlands,22815,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-19,48,22733,East Midlands,22733,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-18,63,22685,East Midlands,22685,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-17,80,22622,East Midlands,22622,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-16,92,22542,East Midlands,22542,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-15,113,22450,East Midlands,22450,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-14,89,22337,East Midlands,22337,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-13,105,22248,East Midlands,22248,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-12,46,22143,East Midlands,22143,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-11,94,22097,East Midlands,22097,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-10,99,22003,East Midlands,22003,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-09,95,21904,East Midlands,21904,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-08,110,21809,East Midlands,21809,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-07,108,21699,East Midlands,21699,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-06,139,21591,East Midlands,21591,3,2,2,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-05,127,21452,East Midlands,21452,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-04,85,21325,East Midlands,21325,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-03,108,21240,East Midlands,21240,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-02,105,21132,East Midlands,21132,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-07-01,120,21027,East Midlands,21027,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-30,129,20907,East Midlands,20907,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-29,129,20778,East Midlands,20778,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-28,78,20649,East Midlands,20649,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-27,87,20571,East Midlands,20571,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-26,114,20484,East Midlands,20484,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-25,126,20370,East Midlands,20370,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-24,173,20244,East Midlands,20244,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-23,169,20071,East Midlands,20071,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-22,177,19902,East Midlands,19902,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-21,131,19725,East Midlands,19725,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-20,145,19594,East Midlands,19594,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-19,153,19449,East Midlands,19449,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-18,169,19296,East Midlands,19296,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-17,164,19127,East Midlands,19127,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-16,161,18963,East Midlands,18963,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-15,165,18802,East Midlands,18802,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-14,145,18637,East Midlands,18637,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-13,132,18492,East Midlands,18492,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-12,174,18360,East Midlands,18360,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-11,182,18186,East Midlands,18186,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-10,166,18004,East Midlands,18004,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-09,177,17838,East Midlands,17838,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-08,174,17661,East Midlands,17661,3,2,2,4,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-07,128,17487,East Midlands,17487,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-06,105,17359,East Midlands,17359,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-05,153,17254,East Midlands,17254,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-04,143,17101,East Midlands,17101,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-03,171,16958,East Midlands,16958,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-02,219,16787,East Midlands,16787,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-06-01,217,16568,East Midlands,16568,3,2,2,4,1,1,2,0,2,2,2,2,2,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-31,149,16351,East Midlands,16351,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-30,139,16202,East Midlands,16202,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-29,170,16063,East Midlands,16063,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-28,191,15893,East Midlands,15893,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-27,197,15702,East Midlands,15702,3,2,2,4,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-26,160,15505,East Midlands,15505,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-25,192,15345,East Midlands,15345,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-24,145,15153,East Midlands,15153,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-23,164,15008,East Midlands,15008,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-22,240,14844,East Midlands,14844,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-21,281,14604,East Midlands,14604,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-20,274,14323,East Midlands,14323,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-19,293,14049,East Midlands,14049,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-18,272,13756,East Midlands,13756,3,2,2,4,1,1,2,0,2,2,2,2,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-17,202,13484,East Midlands,13484,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-16,257,13282,East Midlands,13282,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-15,252,13025,East Midlands,13025,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-14,226,12773,East Midlands,12773,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-13,298,12547,East Midlands,12547,3,2,2,4,1,1,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-12,320,12249,East Midlands,12249,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-11,308,11929,East Midlands,11929,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-10,198,11621,East Midlands,11621,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-09,176,11423,East Midlands,11423,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-08,268,11247,East Midlands,11247,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-07,313,10979,East Midlands,10979,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-06,334,10666,East Midlands,10666,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-05,284,10332,East Midlands,10332,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-04,235,10048,East Midlands,10048,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-03,169,9813,East Midlands,9813,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-02,198,9644,East Midlands,9644,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-05-01,294,9446,East Midlands,9446,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-30,294,9152,East Midlands,9152,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-29,378,8858,East Midlands,8858,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-28,272,8480,East Midlands,8480,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-27,319,8208,East Midlands,8208,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-26,243,7889,East Midlands,7889,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-25,245,7646,East Midlands,7646,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-24,298,7401,East Midlands,7401,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-23,272,7103,East Midlands,7103,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-22,334,6831,East Midlands,6831,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-21,219,6497,East Midlands,6497,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-20,187,6278,East Midlands,6278,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-19,246,6091,East Midlands,6091,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-18,195,5845,East Midlands,5845,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-17,256,5650,East Midlands,5650,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-16,267,5394,East Midlands,5394,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-15,218,5127,East Midlands,5127,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-14,210,4909,East Midlands,4909,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-13,172,4699,East Midlands,4699,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-12,214,4527,East Midlands,4527,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-11,174,4313,East Midlands,4313,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-10,173,4139,East Midlands,4139,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-09,233,3966,East Midlands,3966,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-08,188,3733,East Midlands,3733,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-07,227,3545,East Midlands,3545,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-06,215,3318,East Midlands,3318,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-05,148,3103,East Midlands,3103,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-04,189,2955,East Midlands,2955,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-03,259,2766,East Midlands,2766,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-02,213,2507,East Midlands,2507,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-04-01,296,2294,East Midlands,2294,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-03-31,277,1998,East Midlands,1998,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
region,East Midlands,E12000004,2020-03-30,207,1721,East Midlands,1721,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,1,1
